0.010782580162969175	0.38093704717436805	ALPHARETTA	34.07537620000001	-84.2940899
0.01510746121734692	0.5337304781838673	ATLANTA	33.7489954	-84.3879824
0.004001312503417977	0.14136209950088552	AUBURN HILLS	42.6875323	-83.2341028
0.014145870171536906	0.49975849299629693	AUSTIN	30.267153	-97.7430608
0.0017819056820460469	0.06295282563194332	BALTIMORE	39.2903848	-76.6121893
0.010773465555899885	0.38061503783609724	BELLEVUE	47.6101497	-122.2015159
0.002301438284995534	0.0813073579133795	BENTONVILLE	36.3728538	-94.2088172
0.0032448001166669703	0.1146353244244083	BLOOMINGTON	39.165325	-86.52638569999999
0.007054705871629874	0.24923522782160681	BOSTON	42.3600825	-71.0588801
0.001517582077036659	0.05361455482208984	BROOKLYN	40.6781784	-73.9441579
0.0028574293162221777	0.10094992754789889	CAMBRIDGE	52.20426659999999	0.1149085
0.003755218112547168	0.13266784736757364	CARY	35.79154	-78.7811169
0.009866562152505606	0.34857510867815167	CHARLOTTE	35.2270869	-80.8431267
0.014050166797309367	0.4963773949444534	CHICAGO	41.8781136	-87.6297982
0.00222852142844122	0.07873128320721301	CINCINNATI	39.1031182	-84.5120196
0.0026660225677671034	0.09418773144421187	COLUMBIA	38.95170529999999	-92.3340724
0.007638040724064385	0.26984382547093866	COLUMBUS	39.9611755	-82.99879419999999
0.003153654045974078	0.1114152310417002	CUPERTINO	37.3229978	-122.0321823
0.014196000510417996	0.5015295443567863	DALLAS	32.7766642	-96.79698789999999
0.003363290008567731	0.11882144582192884	DEARBORN	42.3222599	-83.17631449999999
0.001818364110323204	0.06424086298502657	DENVER	39.7392358	-104.990251
0.002419928176896294	0.08549347931090001	DETROIT	42.33142699999999	-83.0457538
0.003408863043914177	0.12043149251328289	DORAL	25.8195424	-80.3553302
0.00294857538691507	0.10417002093060698	DUBLIN	53.3498053	-6.2603097
0.0035638113640920938	0.12590565126388664	DURHAM	35.9940329	-78.898619
0.006644548553511858	0.23474480759942037	EDISON	40.5187154	-74.4120953
0.00325391472373626	0.11495733376267912	EXTON	40.03258169999999	-75.6274583
0.0029941484222615164	0.10578006762196104	FARMINGTON HILLS	42.4989936	-83.3677168
0.0022558652496490876	0.07969731122202543	FORT WORTH	32.7554883	-97.3307658
0.007396503636728221	0.2613105780067622	FREMONT	37.5482697	-121.9885719
0.003814463058497548	0.13476090806633392	FRISCO	33.1506744	-96.82361159999999
0.0013990921851358988	0.04942843342456931	HARTFORD	41.76371109999999	-72.6850932
0.003978525985744754	0.1405570761552085	HERNDON	38.96955450000001	-77.3860976
0.002903002351568624	0.10255997423925295	HILLSBORO	45.5228939	-122.989827
0.017664108500282553	0.6240540975688295	HOUSTON	29.7604267	-95.3698028
0.0036184990065078293	0.12783770729351152	INDIANAPOLIS	39.768403	-86.158068
0.004730481068961117	0.1671228465625503	IRVINE	33.6845673	-117.8265049
0.018730517527389395	0.6617291901465142	IRVING	32.8140177	-96.9488945
0.00234701132034198	0.08291740460473353	ISELIN	40.5753817	-74.3223703
0.0033997484368448877	0.12010948317501208	JACKSONVILLE	30.3321838	-81.65565099999999
0.007018247443352717	0.2479471904685236	JERSEY CITY	40.72815749999999	-74.0776417
0.003408863043914177	0.12043149251328289	LOS ANGELES	34.0522342	-118.2436849
0.0036504001312503416	0.12896473997745933	LOUISVILLE	38.25266469999999	-85.7584557
0.0022877663743916	0.08082434390597328	MADISON	43.0730517	-89.4012302
0.0031308675283008547	0.11061020769602317	MCLEAN	38.93386760000001	-77.1772604
0.0016816450042838654	0.05941072291096442	MEMPHIS	35.1495343	-90.0489801
0.0046666788194760925	0.16486878119465465	MENLO PARK	37.4529598	-122.1817252
0.0029941484222615164	0.10578006762196104	MIAMI	25.7616798	-80.1917902
0.004684908033614671	0.16551279987119627	MILPITAS	37.4323341	-121.8995741
0.0012851595967697832	0.045403316696184186	MILWAUKEE	43.0389025	-87.9064736
0.0038007911478936144	0.1342778940589277	MINNEAPOLIS	44.977753	-93.2650108
0.022121151357164994	0.7815166639832556	MOUNTAIN VIEW	37.3860517	-122.0838511
0.0031901124742512352	0.11270326839478345	NASHVILLE	36.1626638	-86.7816016
0.028305412253677744	1.0	NEW YORK	40.7127837	-74.0059413
0.0024837304263813187	0.08774754467879568	NEWARK	40.735657	-74.1723667
0.002985033815192227	0.10545805828369022	OMAHA	41.2523634	-95.99798829999999
0.0026295641394899465	0.09289969409112864	ORLANDO	28.5383355	-81.3792365
0.009556665512149771	0.3376267911769441	PALO ALTO	37.4418834	-122.1430195
0.002337896713272691	0.08259539526646273	PARSIPPANY	40.8652865	-74.41738769999999
0.003764332719616457	0.13298985670584446	PHILADELPHIA	39.9525839	-75.1652215
0.009205753139982136	0.325229431653518	PHOENIX	33.4483771	-112.0740373
0.004889986692673679	0.1727580099822895	PISCATAWAY	40.554887	-74.4642861
0.004766939497238274	0.16841088391563355	PITTSBURGH	40.44062479999999	-79.9958864
0.011903676832491751	0.4205441957816777	PLANO	33.01984309999999	-96.6988856
0.0038782653079825727	0.13701497343422958	PLEASANTON	37.6624312	-121.8746789
0.0025703191935395665	0.09080663339236837	PORTLAND	45.52306220000001	-122.6764815
0.006029312576334834	0.21300917726614071	PRINCETON	40.3439888	-74.6514481
0.002310552892064823	0.08162936725165029	RALEIGH	35.7795897	-78.6381787
0.012974643163133237	0.4583802930284978	REDMOND	47.6739881	-122.121512
0.0032174562954591025	0.11366929640959587	REDWOOD CITY	37.48521520000001	-122.2363548
0.004069672056437647	0.1437771695379166	RESTON	38.9586307	-77.35700279999999
0.008344422771934302	0.2947995491869264	RICHARDSON	32.94833349999999	-96.7298519
0.004748710283099695	0.16776686523909193	RICHMOND	37.5407246	-77.4360481
0.0018958382704121624	0.06697794236032845	ROCHESTER	43.16103	-77.6109219
0.001759119164372824	0.062147802286266304	SALT LAKE CITY	40.7607793	-111.8910474
0.003477222596933846	0.12284656255031395	SAN ANTONIO	29.4241219	-98.49362819999999
0.0085996317698744	0.3038158106585091	SAN DIEGO	32.715738	-117.1610838
0.026441475108008095	0.9341490903236194	SAN FRANCISCO	37.7749295	-122.4194155
0.023023497457024627	0.8133955884720656	SAN JOSE	37.3382082	-121.8863286
0.0031126383141622765	0.10996618901948156	SAN MATEO	37.5629917	-122.3255254
0.0037597754160818126	0.13282885203670905	SAN RAMON	37.7799273	-121.9780153
0.014692746595694259	0.5190790532925454	SANTA CLARA	37.35410789999999	-121.9552356
0.004051442842299069	0.14313315086137499	SCHAUMBURG	42.0333607	-88.0834059
0.015162148859762655	0.5356625342134922	SEATTLE	47.6062095	-122.3320708
0.004101573181180159	0.14490420222186443	SOMERSET	42.56285560000001	-83.1841251
0.002752611334925351	0.09724682015778457	ST. LOUIS	38.62700249999999	-90.19940419999999
0.016629600597918223	0.5875060376750926	SUNNYVALE	37.36883	-122.0363496
0.0060657710046119915	0.21429721461922396	TAMPA	27.95057499999999	-82.4571776
0.0051907687259602235	0.1833843181452262	TROY	42.7284117	-73.69178509999999
0.002214849517837286	0.07824826919980679	WALTHAM	42.3764852	-71.2356113
0.0032812585449441276	0.11592336177749155	WARREN	42.51445659999999	-83.01465259999999
0.004179047341269118	0.14764128159716633	WASHINGTON	47.7510741	-120.7401385
0.003942067557467598	0.13926903880212527	WILMINGTON	34.22572549999999	-77.9447102
